feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
KDO.NAGLIPASYN.PWY	Age.category	D15	-2.31918562713734	0.519179773851339	201	151	1.38606794595001e-05	0.0165912333130216
ECASYN.PWY	Age.category	D15	-2.47398628021564	0.60516010829763	201	145	6.50811607643527e-05	0.0228388821731345
PWY.2941	Age.category	Adult	-1.12788504631067	0.287257242334749	201	201	0.00012367367653256	0.0228388821731345
PWY.5855	Age.category	Adult	2.07731155155636	0.536786178069121	201	198	0.000152640816528886	0.0228388821731345
PWY.5856	Age.category	Adult	2.07731155155636	0.536786178069121	201	198	0.000152640816528886	0.0228388821731345
PWY.5857	Age.category	Adult	2.07731155155636	0.536786178069121	201	198	0.000152640816528886	0.0228388821731345
PWY.6708	Age.category	Adult	2.07731155155636	0.536786178069121	201	198	0.000152640816528886	0.0228388821731345
PWY0.1338	Age.category	D15	-2.27411008131313	0.562222069251562	201	148	7.72359881454811e-05	0.0228388821731345
NAGLIPASYN.PWY	Age.category	Adult	1.8617761944489	0.501712527272008	201	198	0.000275914245761784	0.0330269352176855
PWY.6467	Age.category	Adult	2.05197869827147	0.549510401396368	201	198	0.000253318796855875	0.0330269352176855
PWY.7234	Age.category	Adult	-0.703045768338834	0.194168125154761	201	201	0.000381721601196841	0.0415382506029653
GLUCOSE1PMETAB.PWY	Age.category	D15	-1.70751865415673	0.495600610474825	201	180	0.000709573526850306	0.0465369845481595
PWY.5676	Age.category	Adult	1.92942920771608	0.547143261555084	201	183	0.000535643997725358	0.0465369845481595
PWY.5910	Age.category	D15	0.961465901072435	0.278824176592809	201	201	0.000704298965065683	0.0465369845481595
PWY.6122	Age.category	Adult	-0.608753636919572	0.177346320421994	201	201	0.00073868229441523	0.0465369845481595
PWY.6123	Age.category	Adult	-0.610847131273866	0.173235397809463	201	201	0.000532629595349772	0.0465369845481595
PWY.6277	Age.category	Adult	-0.608753636919572	0.177346320421994	201	201	0.00073868229441523	0.0465369845481595
PWY.922	Age.category	D15	1.02172723227844	0.296973765151184	201	201	0.000723798089033083	0.0465369845481595
PWY0.1241	Age.category	Adult	1.90981470951661	0.552736711848235	201	195	0.000686267621148741	0.0465369845481595
PWY.6121	Age.category	Adult	-0.591834971795778	0.175229616559644	201	201	0.000892452433293537	0.0534132781326182
PWY.6471	Age.category	Adult	-0.818182722244101	0.24419972345649	201	201	0.000986126237721769	0.0562091955501408
ANAEROFRUCAT.PWY	Age.category	Adult	-0.551497937062079	0.167198779753235	201	201	0.00117131925584361	0.0588961689226759
ANAGLYCOLYSIS.PWY	Age.category	Adult	-0.428842101514722	0.129398485222067	201	201	0.0011072132821727	0.0588961689226759
PPGPPMET.PWY	Age.category	Adult	2.06592880236403	0.629756425612348	201	193	0.00124589424569334	0.0588961689226759
PWY.5100	Age.category	Adult	-0.699191163775657	0.21343955074782	201	201	0.00126315808938279	0.0588961689226759
PWY.6588	Age.category	Adult	1.87487349015272	0.572903323688944	201	189	0.00127928186465294	0.0588961689226759
PWY.6317	Age.category	Adult	-0.693947583774897	0.217144285798887	201	201	0.00164830949933034	0.0730750544703118
PWY.1269	Age.category	Adult	1.36749820641482	0.435307001880773	201	200	0.0019661200517921	0.0816930794670583
PWY.5920	Age.category	Adult	1.4557774708131	0.466231702386059	201	198	0.00209615993552123	0.0816930794670583
PYRIDNUCSAL.PWY	Age.category	Adult	1.2529540318044	0.40140445842742	201	201	0.00210312613131627	0.0816930794670583
UDPNAGSYN.PWY	Age.category	Adult	-0.278590638979284	0.0892959435254659	201	201	0.00211569378736742	0.0816930794670583
PWY.6269	Age.category	Adult	1.63577915094507	0.530405002677933	201	193	0.00236964915850342	0.0886396888352685
DHGLUCONATE.PYR.CAT.PWY	Age.category	D15	-1.47305264318688	0.48306898457609	201	92	0.00262859902755243	0.0898980867422933
PWY.5484	Age.category	Adult	-0.475034274875216	0.155113922460259	201	201	0.00253098403797739	0.0898980867422933
PWY.5509	Age.category	Adult	1.61037155780308	0.526975426324564	201	194	0.00259117923062453	0.0898980867422933
GLYCOLYSIS	Age.category	Adult	-0.406397963152191	0.13372736245275	201	201	0.00272553353617693	0.090623990077883
PWY.5647	Age.category	Adult	-2.27924985888013	0.754722827772011	201	146	0.00289685479772569	0.0929692543823472
PWY.6147	Age.category	Adult	1.12755265757687	0.374010651953779	201	201	0.00295140490102689	0.0929692543823472
PWY.5654	Age.category	Adult	-2.21337107152224	0.738756845511884	201	162	0.00312498663129344	0.0959130512220063
AST.PWY	Age.category	D15	-1.55529340974737	0.5208460908638	201	163	0.00321730828101715	0.0962779503094382
X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY	Age.category	D15	-1.6476676356697	0.558590520899124	201	168	0.00359813725270293	0.102546911702034
PWY.7539	Age.category	Adult	1.10157829875757	0.37276961154681	201	201	0.00355272167583353	0.102546911702034
GLUCONEO.PWY	Age.category	Adult	0.740605789965431	0.257964060428374	201	201	0.00458761908280219	0.107773647403146
KETOGLUCONMET.PWY	Age.category	D15	-1.48742392692027	0.517090154360851	201	169	0.00450395978369832	0.107773647403146
METH.ACETATE.PWY	Age.category	Adult	-2.12619803698884	0.735374447562827	201	108	0.00430921276864291	0.107773647403146
PWY.4722	Age.category	D15	-0.825128339241751	0.284182678855603	201	36	0.00413272107616702	0.107773647403146
PWY.5384	Age.category	D15	-1.49617661446932	0.511609854336444	201	181	0.00389610166420384	0.107773647403146
PWY.5392	Age.category	Adult	-1.99087047776374	0.693499538217409	201	138	0.0045918596637932	0.107773647403146
PWY.6071	Age.category	D15	-1.35021663375811	0.46731860233339	201	178	0.00432900279801292	0.107773647403146
PWY.7242	Age.category	Adult	1.35254517070869	0.465727410530812	201	200	0.00414431393673833	0.107773647403146
PWY0.1533	Age.category	Adult	1.75909456199279	0.604199551853148	201	189	0.00405751406625287	0.107773647403146
PWY0.1479	Age.category	D15	-1.19544420798819	0.418002914391188	201	180	0.00473773541853138	0.109059024922732
ASPASN.PWY	Age.category	Adult	1.132749199593	0.40480441252801	201	200	0.00570534074857459	0.11461475276527
HEME.BIOSYNTHESIS.II	Age.category	Adult	1.16306602410062	0.415952155282719	201	201	0.0057451003892366	0.11461475276527
PWY.5918	Age.category	Adult	1.10341823624495	0.392996883979334	201	201	0.00555226921534948	0.11461475276527
PWY.6629	Age.category	D15	-1.26894299294354	0.453165614773227	201	73	0.00565196846674773	0.11461475276527
PWY.6892	Age.category	Adult	1.7012308197466	0.604274686360341	201	194	0.00543197075962356	0.11461475276527
PWY0.845	Age.category	D15	-1.14891521350534	0.406461973362899	201	172	0.00523629374519196	0.11461475276527
PYRIDOXSYN.PWY	Age.category	D15	-1.20738003937804	0.427648953344301	201	172	0.00528767084692018	0.11461475276527
UBISYN.PWY	Age.category	Adult	1.46648674113945	0.516917806431727	201	198	0.00508532803090384	0.11461475276527
P261.PWY	Age.category	Adult	-2.39940832769916	0.862151720095871	201	104	0.00595715191379604	0.116896899029735
PWY.5655	Age.category	Adult	-2.2336639358207	0.807114953276664	201	142	0.00624314730302538	0.120533021318087
PWY.5507	Treatment	L. kimchicus	2.06807184633362	0.696330612838448	201	140	0.00663491683397478	0.124093678910435
PWY.5651	Age.category	Adult	-2.09287622793362	0.760755226048271	201	154	0.00655263753326058	0.124093678910435
NADSYN.PWY	Age.category	Adult	-2.00281559047186	0.73127388210771	201	154	0.00679178986179454	0.125073422531816
DAPLYSINESYN.PWY	Age.category	Adult	0.894208896253846	0.328824666900146	201	201	0.00719179257236623	0.127724274710683
PWY.6151	Age.category	Adult	-0.623307279879881	0.229185115418372	201	201	0.00718127264494516	0.127724274710683
PWY.6471	Age.category	D15	0.477619465744488	0.175855717782489	201	201	0.00725584852157597	0.127724274710683
AEROBACTINSYN.PWY	Age.category	D15	-1.4283127717768	0.527922265195342	201	85	0.00746956647402665	0.127729586705856
PWY.7003	Age.category	Adult	1.70418630639902	0.629140814445129	201	174	0.00740865134275862	0.127729586705856
THREOCAT.PWY	Age.category	D15	-1.52849116160576	0.567205227537377	201	80	0.00767717674339636	0.129430712138668
GOLPDLCAT.PWY	Treatment	L. kimchicus	2.02571042183657	0.709608180203993	201	172	0.00840700842651365	0.130859756423515
NONMEVIPP.PWY	Age.category	Adult	0.949872014157079	0.354150741475054	201	201	0.00801192633132396	0.130859756423515
POLYISOPRENSYN.PWY	Age.category	Adult	-0.283516079978407	0.1064259725038	201	201	0.0084392605735471	0.130859756423515
PWY.7560	Age.category	Adult	0.949872014157079	0.354150741475054	201	201	0.00801192633132396	0.130859756423515
PWY4FS.7	Age.category	Adult	-0.233053658183426	0.0876040352232507	201	201	0.00852720217296088	0.130859756423515
PWY4FS.8	Age.category	Adult	-0.233053658183426	0.0876040352232507	201	201	0.00852720217296088	0.130859756423515
RIBOSYN2.PWY	Age.category	Adult	0.921429566399576	0.346366013149631	201	201	0.0085253664759968	0.130859756423515
ARGDEG.PWY	Age.category	D15	-1.67870970868664	0.636712916349717	201	138	0.00909629104901046	0.132783663239823
ORNARGDEG.PWY	Age.category	D15	-1.67870970868664	0.636712916349717	201	138	0.00909629104901046	0.132783663239823
PWY.2941	Age.category	D15	0.548166320439977	0.207047931663471	201	201	0.00883869116536854	0.132783663239823
PWY.7377	Treatment	L. kimchicus	2.17247964234973	0.768433229394916	201	158	0.00904707841434486	0.132783663239823
GALACTUROCAT.PWY	Age.category	Adult	1.56940726814955	0.59960772502269	201	192	0.00962860998911971	0.137207692344956
PWY.181	Age.category	Adult	1.35366840833765	0.516641141700246	201	178	0.0095546464704266	0.137207692344956
PWY.7347	Treatment	L. kimchicus	1.97403516709616	0.706113312333725	201	117	0.00982001970286456	0.138288983345046
PWY.6174	Age.category	Adult	-1.10091268532074	0.423187710922094	201	46	0.0100481848435755	0.139856712299533
NAD.BIOSYNTHESIS.II	Age.category	Adult	2.02578707402277	0.781980940040177	201	170	0.0103676078227172	0.142254116257216
P161.PWY	Age.category	Adult	-0.62831680345016	0.242815948369348	201	201	0.0104581138100543	0.142254116257216
SALVADEHYPOX.PWY	Age.category	Adult	1.2631848191784	0.489435765458537	201	198	0.0106621338889673	0.143399710843751
PWY.7221	Age.category	Adult	-0.200786044054192	0.0779531987003905	201	201	0.010822315422147	0.143936795114556
P381.PWY	Treatment	L. kimchicus	1.83299079852116	0.666895197758982	201	152	0.0111697580636931	0.144832987037512
PWY.6641	Age.category	Adult	-1.56869727797239	0.612216779912351	201	79	0.0112394077172497	0.144832987037512
PWY.7237	Age.category	D15	-1.04657347224952	0.408596737732425	201	196	0.0112526882159471	0.144832987037512
PWY.5188	Age.category	Adult	0.984152645285147	0.385271288893976	201	201	0.0114811210527691	0.146201084044305
PHOSLIPSYN.PWY	Age.category	Adult	-0.215239479958712	0.0844686947770648	201	201	0.0116832119185604	0.146218430502149
SUCSYN.PWY	Treatment	L. kimchicus	1.81914315778836	0.668960626542298	201	117	0.0117267914187187	0.146218430502149
KDO.NAGLIPASYN.PWY	Age.category	Adult	1.83475901104459	0.722638582337226	201	151	0.0119653511213042	0.146245087637472
PWY0.321	Age.category	D15	-1.28804139455884	0.507443290319435	201	179	0.0119732820287989	0.146245087637472
PWY0.1415	Age.category	Adult	1.17745235941836	0.464714998915331	201	200	0.0121553237363572	0.146968914266864
ARGDEG.PWY	Age.category	Adult	2.20419499069165	0.886546119016367	201	138	0.013823378768384	0.149551796539703
BIOTIN.BIOSYNTHESIS.PWY	Age.category	D15	-0.974349742391218	0.39174825433784	201	189	0.0137893477968812	0.149551796539703
GLYCOL.GLYOXDEG.PWY	Age.category	Adult	1.92334690185988	0.765411032319925	201	139	0.0128680155976129	0.149551796539703
ORNARGDEG.PWY	Age.category	Adult	2.20419499069165	0.886546119016367	201	138	0.013823378768384	0.149551796539703
ORNDEG.PWY	Age.category	D15	-1.33044606342587	0.529176902288113	201	131	0.0127891646769543	0.149551796539703
PWY.2221	Treatment	L. kimchicus	1.37383867027422	0.512013764396687	201	66	0.0126639317918205	0.149551796539703
PWY.5189	Age.category	Adult	0.954436314543562	0.384001790485597	201	201	0.0138682117091955	0.149551796539703
PWY.621	Age.category	D15	0.489504850554419	0.196777476956263	201	201	0.0137650247871957	0.149551796539703
PWY.6608	Age.category	Adult	1.20361053135127	0.48414746137611	201	198	0.0138430660264388	0.149551796539703
PWY.6891	Age.category	Adult	1.3252362255961	0.531362181789522	201	194	0.0135442392145855	0.149551796539703
PWY.7328	Age.category	Adult	1.2938910651036	0.520190173155724	201	195	0.0137929851765585	0.149551796539703
THISYN.PWY	Age.category	Adult	1.2806779232369	0.513802018509528	201	194	0.0136137753567643	0.149551796539703
HEMESYN2.PWY	Age.category	Adult	0.934805479002389	0.376808933482642	201	201	0.0140432941151454	0.150087705855616
PWY.6519	Age.category	D15	-0.995269257530024	0.401919196345421	201	189	0.0142015866293048	0.150436276064406
PWY.5345	Age.category	Adult	0.97370449059295	0.394860931040344	201	201	0.014620078970116	0.151670933442333
PWY.7664	Age.category	Adult	1.38995031920318	0.56487967086816	201	194	0.0148249784567694	0.151670933442333
PWY0.862	Age.category	Adult	1.40902561147391	0.570933296776766	201	194	0.0145353579240131	0.151670933442333
TYRFUMCAT.PWY	Age.category	D15	-1.05122407538304	0.426814767106993	201	189	0.0147237326382759	0.151670933442333
GALACT.GLUCUROCAT.PWY	Age.category	Adult	1.45309987932561	0.591471026991747	201	191	0.01498578234967	0.151913761486354
PWYG.321	Age.category	Adult	1.38681185096568	0.565177987509245	201	193	0.0151025376916259	0.151913761486354
PWY.6282	Age.category	Adult	1.40174424157687	0.572474560065077	201	194	0.0153127161236284	0.152744343333194
PWY.6185	Age.category	D15	-1.16832093965196	0.478983098396521	201	165	0.0156848422170345	0.155163273832978
GALACTARDEG.PWY	Age.category	Adult	1.77902722689012	0.734745483254139	201	165	0.0164695603316633	0.155810123676077
GLUCARGALACTSUPER.PWY	Age.category	Adult	1.77902722689012	0.734745483254139	201	165	0.0164695603316633	0.155810123676077
P562.PWY	Age.category	D15	-0.971040293625252	0.398834763269318	201	196	0.0158927456788916	0.155810123676077
PWY.5989	Age.category	Adult	1.38522249493581	0.570920106901735	201	194	0.0162527478489156	0.155810123676077
PWY.6505	Age.category	Adult	-1.85983182038345	0.768601864542349	201	134	0.0165312328378127	0.155810123676077
PWY.7208	Age.category	Adult	-0.227352701614728	0.0935642226054891	201	201	0.0161075428861957	0.155810123676077
FASYN.ELONG.PWY	Age.category	D15	0.299865856856475	0.124169967856041	201	201	0.0167391690936267	0.156537385977118
PWY.6895	Age.category	Adult	1.09346696314023	0.453536162777705	201	194	0.0169267939854797	0.157064902330382
DENITRIFICATION.PWY	Treatment	L. kimchicus	1.77674680653173	0.697363700321375	201	112	0.0170940396008411	0.157363009615641
PYRIDOXSYN.PWY	Age.category	Adult	1.42897335176191	0.59429621382968	201	172	0.0172218498409766	0.157363009615641
PANTO.PWY	Age.category	Adult	0.835579082841595	0.348042213215672	201	201	0.017396161087778	0.157751551682351
ANAGLYCOLYSIS.PWY	Treatment	L. kimchicus	-0.264150646895902	0.105899657345824	201	201	0.0196368825128389	0.157804014771058
FASYN.INITIAL.PWY	Age.category	Adult	1.36647316634178	0.578361533462546	201	194	0.019224818615618	0.157804014771058
FUCCAT.PWY	Age.category	Adult	1.78402983158552	0.747360686662837	201	151	0.0180232839587008	0.157804014771058
METH.ACETATE.PWY	Treatment	L. kimchicus	2.07288598059193	0.829742607354222	201	108	0.0193286281370141	0.157804014771058
PROTOCATECHUATE.ORTHO.CLEAVAGE.PWY	Age.category	Adult	1.22612738737517	0.521903967596543	201	197	0.0199067721223306	0.157804014771058
PWY.2221	Age.category	Adult	-1.32150518604612	0.554861428098319	201	66	0.0182644782310284	0.157804014771058
PWY.3941	Treatment	L. kimchicus	0.486229333238942	0.19571197265752	201	34	0.0196811759205142	0.157804014771058
PWY.5183	Treatment	L. kimchicus	1.86129505709391	0.74675313203714	201	117	0.0196286507803171	0.157804014771058
PWY.5198	Treatment	L. kimchicus	0.874707813434058	0.347201284203975	201	54	0.0193693757926911	0.157804014771058
PWY.5265	Age.category	Adult	1.61558955000665	0.674557922738944	201	172	0.0176555759758955	0.157804014771058
PWY.5265	Age.category	D15	1.14145183884229	0.484577721583649	201	172	0.0195611218912237	0.157804014771058
PWY.5741	Treatment	L. kimchicus	1.95497247610652	0.782961905396057	201	162	0.019148848604913	0.157804014771058
PWY.5910	Age.category	Adult	-0.925283675560394	0.386970699174448	201	201	0.0178526436092814	0.157804014771058
PWY.5941	Treatment	L. kimchicus	2.21590452343342	0.881487221101823	201	145	0.0190674905064423	0.157804014771058
PWY.7254	Age.category	Adult	0.921675364617976	0.386152076659533	201	201	0.0180563511726409	0.157804014771058
PWY.7374	Age.category	Adult	-1.68102707098121	0.712698919682105	201	172	0.0194121609709958	0.157804014771058
PWY.922	Age.category	Adult	-0.968503980608731	0.412131708211334	201	201	0.019882920182513	0.157804014771058
PWY0.845	Age.category	Adult	1.32782398158544	0.564760671734666	201	172	0.0198131559534458	0.157804014771058
TCA	Age.category	Adult	0.892177049675283	0.376758640446675	201	201	0.0189640066388608	0.157804014771058
CODH.PWY	Age.category	Adult	-1.63360299916855	0.699025493594511	201	94	0.0205364187097988	0.161724297339666
PWY.6470	Age.category	D15	0.635480569824987	0.272623506287936	201	201	0.0208831067583026	0.163379599932603
GLCMANNANAUT.PWY	Age.category	Adult	1.2853143590671	0.552484093530114	201	197	0.0211231176606216	0.164184232725741
PWY.5971	Age.category	Adult	1.27124081461272	0.548106881660372	201	194	0.0215127559623776	0.166133992819136
CRNFORCAT.PWY	Treatment	L. kimchicus	2.03475153814161	0.83379143610901	201	164	0.0218633860912776	0.167476307743233
NAD.BIOSYNTHESIS.II	Age.category	D15	-1.29056257406946	0.56206754657112	201	170	0.0228058798347092	0.167476307743233
P184.PWY	Treatment	L. kimchicus	1.55356418534037	0.636723705750269	201	104	0.0221958187198757	0.167476307743233
PWY.4984	Age.category	Adult	1.2305507866528	0.534116133306743	201	197	0.0223908042812571	0.167476307743233
PWY.5028	Age.category	Adult	1.44669709792097	0.627516699331926	201	175	0.0222957820732036	0.167476307743233
PWY.6628	Age.category	D15	-0.980477530518095	0.425955810305475	201	188	0.0224820153532725	0.167476307743233
PWY.6630	Age.category	D15	-0.978517391079493	0.426018572470042	201	188	0.0227684769549781	0.167476307743233
PWY1G.0	Treatment	L. kimchicus	1.58718253183051	0.656442234510052	201	200	0.0227183225694476	0.167476307743233
PWY0.1479	Age.category	Adult	1.33103554872236	0.580864524600618	201	180	0.0231075729128012	0.168657102296482
PWY.1622	Treatment	L. kimchicus	2.04868438285761	0.849385609055112	201	144	0.0233025916144038	0.169049710075402
PWY.3661	Treatment	L. kimchicus	1.67696306751535	0.697468018355506	201	153	0.0237932504874033	0.171569402610974
SO4ASSIM.PWY	Age.category	Adult	0.9912842010828	0.435787481867295	201	201	0.0241281558568361	0.172942530303191
GLUCUROCAT.PWY	Age.category	D15	-0.803158625347116	0.357395047005566	201	197	0.0258493925383353	0.182010134519926
P101.PWY	Treatment	L. kimchicus	1.50990139358457	0.639777198921977	201	187	0.025740422627513	0.182010134519926
PWY.5181	Age.category	D15	-1.06889645096345	0.474787211852489	201	172	0.0255575725892229	0.182010134519926
AEROBACTINSYN.PWY	Age.category	Adult	1.64581764240239	0.735018837756984	201	85	0.0263863944940915	0.183105694292754
ARG.POLYAMINE.SYN	Age.category	Adult	0.981902024689454	0.439452024401767	201	196	0.0267108007367387	0.183105694292754
AST.PWY	Age.category	Adult	1.61000126189277	0.724131005148102	201	163	0.0274491865767751	0.183105694292754
P164.PWY	Age.category	Adult	-1.32601889306609	0.595680990410683	201	185	0.0272719667222285	0.183105694292754
PWY.4722	Age.category	Adult	-0.886757178763544	0.397257769295558	201	36	0.0268170964854834	0.183105694292754
PWY.5183	Age.category	Adult	-1.70747253302379	0.768501316909541	201	117	0.0275346908710908	0.183105694292754
PWY.6339	Age.category	Adult	1.22112859167648	0.54521744960062	201	66	0.0262996703935545	0.183105694292754
PWY.6728	Treatment	L. kimchicus	1.50052321146494	0.639701282188304	201	99	0.0273170142348693	0.183105694292754
PWY.7398	Age.category	Adult	-0.829607851613692	0.372190230011088	201	21	0.0270302535150636	0.183105694292754
PWY0.1338	Age.category	Adult	1.7406332528372	0.782407464807126	201	148	0.0273501390904451	0.183105694292754
PWY.7446	Age.category	D15	-1.30545515291309	0.588626618918685	201	100	0.0277748665072572	0.183682404470646
POLYAMSYN.PWY	Age.category	Adult	1.01416496668845	0.458105312770706	201	196	0.0281199376391019	0.184942666780247
FAO.PWY	Age.category	Adult	0.964691086711545	0.438007191171916	201	201	0.028928850791952	0.187177483232252
P261.PWY	Treatment	L. kimchicus	1.95369829470698	0.845660600534932	201	104	0.0288703727709203	0.187177483232252
TEICHOICACID.PWY	Treatment	L. kimchicus	1.49756231847867	0.646755392472494	201	197	0.0287776126969025	0.187177483232252
PWY.6210	Age.category	Adult	-1.64279372906458	0.748884561152664	201	127	0.0295441098437698	0.19013064238168
CHLOROPHYLL.SYN	Treatment	L. kimchicus	2.04438161524197	0.888176387666826	201	117	0.0297698853068135	0.190388682416549
PWY.7007	Treatment	L. kimchicus	1.5037507581401	0.655413307199831	201	200	0.0299023160353477	0.190388682416549
COA.PWY	Age.category	Adult	-0.202252019028709	0.0926709351773185	201	201	0.0303997839998096	0.192531965332127
PWY.3781	Age.category	Adult	0.850179827233297	0.390238275397436	201	201	0.0306825688231851	0.193300183586066
COLANSYN.PWY	Age.category	Adult	1.01536796225357	0.47142062569804	201	198	0.0325962407092186	0.19424870063001
P101.PWY	Age.category	D15	-0.867799706976296	0.40513173672415	201	187	0.033515373640986	0.19424870063001
PWY.1541	Age.category	Adult	-0.952838121639902	0.442917973056632	201	37	0.0326720036224483	0.19424870063001
PWY.1882	Age.category	Adult	-1.26540983285647	0.58313343753245	201	83	0.031333555991471	0.19424870063001
